id,name,packaging,unit_price,iva,unit_size,size_format,price_decreased
31,Merluza media pieza abierta en libro sin cabeza y sin espina,1/2 Pieza,7.26,10,0.73,kg,False
31,Merluza sin aletas y sin escamas,Pieza,12.24,10,1.23,kg,False
31,Merluza media pieza sin aletas y sin escamas,1/2 Pieza,7.26,10,0.73,kg,False
31,Filetes de merluza,Bandeja,8.38,10,0.4,kg,False
31,Bacalao a rodajas,Pieza,24.48,10,2.46,kg,False
31,Bacalao media pieza a rodajas,1/2 Pieza,13.23,10,1.33,kg,False
31,Bacalao abierto en libro sin cabeza y sin espina,Pieza,24.48,10,2.46,kg,False
31,Bacalao media pieza abierto en libro sin cabeza y sin espina,1/2 Pieza,13.23,10,1.33,kg,False
31,Bacalao al punto de sal con agua añadida,Bandeja,7.48,10,0.5,kg,False
31,Hoja de bacalao,Paquete,13.92,10,0.8,kg,False
31,Migas de bacalao saladas,Bandeja,5.55,10,0.25,kg,False
31,Trozos de bacalao salado,Paquete,4.55,10,0.4,kg,False
31,Corvina limpia con cabeza,Pieza,10.47,10,1.17,kg,False
31,Corvina abierta a la espalda con espinas y con cabeza,Pieza,10.47,10,1.17,kg,False
31,Corvina a filetes,Pieza,10.47,10,1.17,kg,False
31,Rape a rodajas,Pieza,19.61,10,1.52,kg,False
31,Rape abierto en libro sin cabeza y sin espina,Pieza,19.61,10,1.52,kg,False
31,Rape sin piel y sin cabeza,Pieza,19.61,10,1.52,kg,False
31,Rape sin aletas y sin dientes,Pieza,19.61,10,1.52,kg,False
31,Sepia,Pieza,10.88,10,0.78,kg,False
31,Calamar pequeño limpio patagónico,Bandeja,4.95,10,0.3,kg,False
31,Tiras de potón del Pacífico Hacendado,Bandeja,3.60,10,0.3,kg,False
31,Patas de pulpo cocido,Bandeja,9.95,10,0.25,kg,False
31,Trucha abierta en libro con cabeza,Pieza,3.58,10,0.4,kg,False
31,Trucha abierta en libro sin cabeza y sin espina,Pieza,3.58,10,0.4,kg,False
31,Trucha sin aletas,Pieza,3.58,10,0.4,kg,False
31,Filetes de trucha Arco iris,Bandeja,3.60,10,0.226,kg,False
31,Lenguado sin cabeza y sin piel,Pieza,3.24,10,0.13,kg,False
31,Lenguado sin limpiar,Pieza,3.24,10,0.13,kg,False
31,Boquerón sin limpiar,Granel,1.79,10,0.2,kg,False
31,Boquerón limpio sin cabeza,Granel,1.79,10,0.2,kg,False
31,"Rodaballo con piel, sin aletas y sin agallas",Pieza,15.26,10,1.13,kg,False
31,Rodaballo a filetes,Pieza,15.26,10,1.13,kg,False
31,Rodaballo a filetes y sin piel,Pieza,15.26,10,1.13,kg,False
31,Sardina sin limpiar,Granel,1.19,10,0.2,kg,False
31,Sardina limpia sin cabeza,Granel,1.19,10,0.2,kg,False
31,Morralla,Granel,787.05,10,,kg,False
31,Emperador marinado,Bandeja,5.39,10,0.23,kg,False
31,Elaborado de merluza y gambón,Bandeja,2.95,10,0.24,kg,False
31,Merluza rebozada,Bandeja,3.75,10,0.23,kg,False
36,Filetes de anchoa en aceite de girasol Hacendado,Pack-3,2.10,10,0.12,kg,False
36,Boquerones en vinagre Hacendado en aceite de girasol,Bandeja,1.75,10,0.08,kg,False
36,Boquerones al vinagre Hacendado en aceite de girasol,Tarrina,5.80,10,0.33,kg,False
36,Filetes de anchoa en aceite de oliva Hacendado,Lata,1.20,10,0.042,kg,False
36,Filetes de anchoa en aceite de oliva Hacendado,Pack-3,2.95,10,0.12,kg,False
36,Filetes de sardina anchoada Hacendado en aceite de girasol,Bandeja,1.60,10,0.08,kg,False
36,Migas de bacalao desaladas Hacendado,Bandeja,6.55,10,0.3,kg,False
36,Filetes de sardina marinada Hacendado en aceite de oliva virgen extra,Bandeja,1.50,10,0.08,kg,False
36,Sucedáneo de caviar negro Ubago Caviartic,Tarro,1.85,10,0.075,kg,False
36,Filetes de anchoa en aceite de oliva Hacendado,Bandeja,6.55,10,0.14,kg,False
36,Filetes de anchoa en aceite de oliva Hacendado,Lata,3.65,10,0.074,kg,False
36,Mojama de atún superior en taco Hacendado seca salada,Paquete,8.20,10,0.2,kg,False
36,Migas de bacalao saladas,Bandeja,5.55,10,0.25,kg,False
36,Trozos de bacalao salado,Paquete,4.55,10,0.4,kg,False
36,Hoja de bacalao,Paquete,13.92,10,0.8,kg,False
36,Salmón ahumado Hacendado,Paquete,3.90,10,0.1,kg,False
36,Salmón ahumado Hacendado,Pack-2,11.10,10,0.3,kg,False
36,Bacalao ahumado Hacendado en aceite de girasol,Bandeja,3.20,10,0.11,kg,False
36,Salmón marinado Hacendado,Paquete,3.50,10,0.08,kg,False
36,Filetes de sardina ahumada Hacendado en aceite de girasol,Bandeja,2.00,10,0.085,kg,False
36,Taquitos de salmón ahumado Hacendado,Paquete,3.80,10,0.1,kg,False
789,Surtido sushi Bento grande,Bandeja,10.75,10,0.31,kg,False
789,Surtido sushi Bento pequeño,Bandeja,6.75,10,0.16,kg,False
789,Surtido sushi Bento mix,Bandeja,8.75,10,0.35,kg,False
789,Noodles Yakisoba con carne y verduras,Bol,4.50,10,0.3,kg,False
789,Poke salmón,Bol,5.50,10,0.4,kg,False
789,Pollo teriyaki,Bol,5.00,10,0.3,kg,False
222,"Bocaditos en salsa gato adulto Lechat Excellence con pollo, pavo y verduras",Bote,0.65,10,0.4,kg,False
222,"Bocaditos en salsa gato adulto Lechat Excellence con salmón, trucha  y verduras",Bote,0.65,10,0.4,kg,False
222,Paté gato júnior Delikuit con pollo y pavo,Tarrina,0.50,10,0.1,kg,False
222,Paté gato adulto Delikuit con trucha y salmón,Tarrina,0.50,10,0.1,kg,False
222,Paté gato adulto Delikuit con pollo y pavo,Tarrina,0.50,10,0.1,kg,False
222,Mousse con lenguado y salmón gato adulto Delikuit,Caja,1.90,10,0.34,kg,False
222,Mousse con ternera y pollo gato adulto Delikuit,Caja,1.90,10,0.34,kg,False
222,Bocaditos en gelatina gato júnior Delikuit con pollo y pavo,Paquete,2.50,10,0.8,kg,False
222,Bocaditos en gelatina gato adulto Delikuit,Caja,2.40,10,0.8,kg,False
222,Bocaditos en gelatina gato adulto Delikuit,Caja,2.40,10,0.8,kg,False
222,Gelatina gato adulto selección de aves Quartett,Paquete,1.80,10,0.34,kg,False
222,Gelatina gato adulto selección de pescado Quartett,Paquete,1.80,10,0.34,kg,False
222,Bocaditos en salsa gato adulto Delikuit esterilizado,Caja,2.80,10,0.8,kg,False
222,"Comida gato júnior Compy con pollo, frutas y verduras",Paquete,3.30,10,1.5,kg,False
222,"Comida gato adulto Compy con pollo, ternera, frutas y verduras",Paquete,12.95,10,10.0,kg,False
222,"Comida gato adulto Compy con pollo, ternera, frutas y verduras",Paquete,2.95,10,2.0,kg,False
222,"Comida gato adulto Compy con salmón, atún, frutas y verduras",Paquete,12.95,10,10.0,kg,False
222,"Comida gato adulto Compy con salmón, atún, frutas y verduras",Paquete,2.95,10,2.0,kg,False
222,"Comida gato esterilizado light Compy con pollo, frutas y verduras",Paquete,3.45,10,1.5,kg,False
222,"Comida gato júnior Supreme Compy con pollo, frutas y verduras",Paquete,3.20,10,0.8,kg,False
222,"Comida gato adulto Supreme Compy con pollo, frutas y verduras",Paquete,5.20,10,1.5,kg,False
222,"Comida gato esterilizado light Supreme Compy con pollo fresco, frutas y verduras",Paquete,5.20,10,1.5,kg,False
222,"Comida gato adulto Supreme Compy con salmón, frutas y verduras",Paquete,5.20,10,1.5,kg,False
222,"Comida gato sénior Supreme Compy con pollo fresco, frutas y verduras",Paquete,5.20,10,1.5,kg,False
222,Arena para gato antibacterias Nuske,Paquete,1.40,21,5.0,kg,False
222,Arena para gato aglomerante Nuske perfumada,Caja,3.75,21,5.0,kg,False
222,Arena para gato de perlas sílice Single,Paquete,3.55,21,4.0,l,False
222,Hierba para gatos Natura,Caja,3.50,10,0.12,kg,False
222,Malta para gato Natura con queso,Tubo,4.00,10,0.1,kg,False
222,Agua de colonia para perros y gatos Krislin,Spray,3.40,21,0.25,l,False
222,Snacks gato rellenos con salmón y malta Compy,Paquete,1.10,10,0.07,kg,False
222,Snack gato aperitivo líquido Compy,Caja,1.60,10,0.12,kg,False
222,Snacks gato rellenos con pollo y malta Compy,Paquete,1.10,10,0.07,kg,False
222,Snack gato barritas Compy de pollo e hígado,Pack-10,1.20,10,0.05,kg,False
222,Snack gato barritas Compy de salmón y trucha,Pack-10,1.20,10,0.05,kg,False
221,Paté perro júnior Delikuit con ternera y leche,Tarrina,0.85,10,0.15,kg,False
221,"Paté perro junior Delikuit con pollo, pavo y verduras",Tarrina,0.95,10,0.3,kg,False
221,"Paté perro adulto Delikuit con ternera, hígado y verduras",Tarrina,0.95,10,0.3,kg,False
221,"Trozos en salsa perro adulto Delikuit con ternera, hígado y verduras",Bote,1.55,10,1.23,kg,False
221,Trozos en salsa perro adulto Delikuit con salmón y verduras,Bote,1.55,10,1.23,kg,False
221,Salchicha perro adulto Delikuit con pollo y arroz,,1.75,10,1.0,kg,False
221,Paté perro adulto Delikuit con ternera y verduras,Tarrina,0.85,10,0.15,kg,False
221,"Trozos en salsa perro adulto Delikuit con ternera, pavo y verduras",Tarrina,0.85,10,0.3,kg,False
221,"Trozos en salsa perro adulto Delikuit con ternera, pavo y verduras",Tarrina,0.75,10,0.15,kg,False
221,Paté perro adulto Delikuit con salmón y verduras,Tarrina,0.95,10,0.3,kg,False
221,Trozos en salsa perro adulto Delikuit con salmón y verduras,Tarrina,0.85,10,0.3,kg,False
221,"Comida perro júnior Compy con pollo, arroz, frutas y verduras",Paquete,6.25,10,4.0,kg,False
221,"Comida perro adulto Compy con ternera, pollo, verduras y arroz",Saco,18.15,10,18.0,kg,False
221,"Comida perro adulto Compy con pollo, ternera, frutas y verduras",Saco,18.15,10,18.0,kg,False
221,"Comida perro adulto Compy con pollo, ternera, frutas y verduras",Paquete,6.00,10,4.0,kg,False
221,"Comida perro adulto Compy con pollo, ternera, frutas y verduras",Paquete,5.50,10,3.0,kg,False
221,Aritos perro adulto y sénior Compy,Saco,8.30,10,4.0,kg,False
221,Mini aritos perro adulto y sénior Compy,Paquete,4.15,10,1.5,kg,False
221,Comida perro adulto Compy original,Saco,14.00,10,18.0,kg,False
221,"Comida perro sénior y adultos esterilizados Supreme Compy con pollo, frutas y verduras",Paquete,6.00,10,4.0,kg,False
221,"Comida perro adulto Compy con salmón, atún, frutas y verduras",Paquete,6.00,10,4.0,kg,False
221,Comida perro júnior Supreme Compy pollo fresco con frutas y verduras,Paquete,9.35,10,3.0,kg,False
221,"Comida perro júnior Supreme Compy con pollo fresco, frutas y verduras",Paquete,5.15,10,1.5,kg,False
221,"Comida perro sénior y adultos esterilizados Supreme Compy con pollo, frutas y verduras",Paquete,9.35,10,3.0,kg,False
221,Comida perro sénior esterilizados Supreme Compy pollo fresco con frutas y verduras,Paquete,5.15,10,1.5,kg,False
221,Comida perro adulto Supreme Compy salmón fresco con frutas y verduras,Saco,24.25,10,10.0,kg,False
221,Comida perro adulto Supreme Compy salmón fresco con frutas y verduras,Paquete,9.35,10,3.0,kg,False
221,Comida perro adulto Supreme Compy salmón fresco con frutas y verduras,Paquete,5.15,10,1.5,kg,False
221,Comida perro adulto Supreme Compy pollo fresco con frutas y verduras,Saco,24.25,10,10.0,kg,False
221,Comida perro adulto Supreme Compy pollo fresco con frutas y verduras,Paquete,9.35,10,3.0,kg,False
221,Comida perro adulto Supreme Compy pollo fresco con frutas y verduras,Paquete,5.15,10,1.5,kg,False
221,Ministick dental perro adulto Compy,Paquete,2.20,10,0.25,kg,False
221,Stick dental perro adulto con menta Compy,Paquete,1.75,10,0.208,kg,False
221,Huesos de cuero con pollo y zanahoria Compy perro adulto,Paquete,1.75,10,0.12,kg,False
221,Hueso dental perro adulto sabor menta y perejil Compy,Paquete,1.75,10,0.192,kg,False
221,Bolsas para residuos caninos Kordis Doggy bags,Paquete,1.30,21,45.0,ud,False
221,Champú cachorros y perro adulto con aloe vera Krislin,Botella,2.70,21,0.31,l,False
221,Agua de colonia para perros y gatos Krislin,Spray,3.40,21,0.25,l,False
221,Snack palitos perro adulto con pollo y ternera Compy,Paquete,1.05,10,0.2,kg,False
221,Snack corazones perro adulto Compy,Paquete,1.70,10,0.35,kg,False
221,Snack barritas perro adulto de ternera y cordero Compy,Pack-8,1.20,10,0.088,kg,False
221,Snack barritas perro adulto de pollo e hígado Compy,Pack-8,1.20,10,0.088,kg,False
221,Snack galletas perro adulto con pollo y ternera Compy razas pequeñas y medianas,Paquete,1.30,10,0.35,kg,False
221,Snack galletas perro adulto con pollo y ternera Compy razas medianas y grandes,Paquete,1.90,10,0.7,kg,False
225,Alimento completo para periquitos Granzoo,Paquete,1.82,0,1.0,kg,False
225,Barritas de fruta y miel para periquitos Natura,Caja,1.85,10,0.09,kg,False
225,Alimento completo para canarios y jilgueros Granzoo,Paquete,1.80,0,1.0,kg,False
225,Barritas de fruta y miel para canarios Natura,Caja,1.85,10,0.09,kg,False
225,Alimento completo para loros y cotorras Granzoo,Paquete,2.90,10,0.7,kg,False
225,Alimento completo para ninfa y agaporni Granzoo,Paquete,1.77,0,0.8,kg,False
225,Alimento completo conejos enanos Granzoo,Paquete,1.45,10,0.8,kg,False
225,Alimento completo para roedores Granzoo,Paquete,1.90,10,0.7,kg,False
225,Barritas de miel para roedores Natura,Caja,1.60,10,0.112,kg,False
225,Heno para conejos y roedores Granzoo con manzanilla,Paquete,3.50,10,1.0,kg,False
225,Lecho vegetal para pequeñas mascotas Vitakraft,Saco,6.90,21,8.0,l,False
65,Berlina al cacao,Paquete,1.35,10,0.24,kg,False
65,Croissant de mantequilla 26%,Pieza,0.40,10,0.05,kg,False
65,Berlina glacé,Paquete,1.35,10,0.2,kg,False
65,Trenza con nueces 4%,Pieza,0.75,10,0.08,kg,False
65,Rosquillas al cacao,Paquete,1.40,10,0.182,kg,False
65,12 Mini croissants de mantequilla,Bolsa,1.85,10,0.24,kg,False
65,Pastel de crema 65%,Pieza,0.40,10,0.05,kg,False
65,6 Caracolas rellenas de cacao,Bolsa,1.60,10,0.28,kg,False
65,Ensaimada,Pieza,1.10,10,0.083,kg,False
65,Napolitana 3 chocolates 29%,Pieza,0.85,10,0.085,kg,False
65,Caracola con pasas 10%,Pieza,0.80,10,0.103,kg,False
65,Bizcocho de chocolate,Paquete,4.50,10,0.8,kg,False
65,8 Magdalenas con azúcar,Bolsa,2.90,10,0.38,kg,False
65,Bizcocho con azúcar moreno y nueces,Bandeja,3.70,10,0.43,kg,False
65,Magdalenas con pepitas de chocolate,Bolsa,3.00,10,0.38,kg,False
65,8 Medias noches,Bolsa,2.00,10,0.22,kg,False
65,Muffin chocolate 3%,Pieza,1.10,10,0.12,kg,False
65,Xuxu relleno de crema 49%,Pieza,0.50,10,0.051,kg,False
65,Bizcocho de chocolate sin gluten y sin lactosa,Paquete,3.10,10,0.3,kg,False
65,Surtido croissants rellenos de crema de cacao y crema con leche sabor a chocolate blanco,Bandeja,2.65,10,0.3,kg,False
65,Bizcocho de yogur Hacendado,Paquete,3.50,10,0.8,kg,False
65,Berlina rellena sabor a chocolate blanco,Pieza,1.10,10,0.105,kg,False
65,Napolitana mixta,Pieza,0.80,10,0.13,kg,False
65,Empanada de atún,Pieza,3.90,10,0.5,kg,False
65,Empanada de atún grande,Pieza,7.80,10,1.12,kg,False
65,Mini saladas,Bandeja,2.50,10,0.39,kg,False
65,Empanadilla de tomate 22%,Pieza,1.30,10,0.12,kg,False
65,12 Mini saladas,Bolsa,1.25,10,0.2,kg,False
65,6 Mini empanadillas de pisto,Bolsa,1.70,10,0.2,kg,False
65,Empanadilla de espinacas 26%,Pieza,1.30,10,0.12,kg,False
65,Empanadilla de guisantes 13%,Pieza,1.30,10,0.1,kg,False
65,Empanada rellena de pollo y setas con crema de queso,Pieza,3.90,10,0.5,kg,False
65,Empanadilla de pollo 10% y bechamel,Pieza,1.30,10,0.098,kg,False
65,Empanadilla de atún 16%,Pieza,1.30,10,0.125,kg,False
66,Magdalenas Hacendado,Paquete,2.00,10,0.55,kg,False
66,Valencianas Hacendado,Paquete,2.50,10,0.7,kg,False
66,Croissant Hacendado,Paquete,1.85,10,0.43,kg,False
66,Croissant con crema de cacao Hacendado,Paquete,1.85,10,0.375,kg,False
66,Fartons tradicionales Polo,Paquete,1.30,10,0.12,kg,False
66,Bollo con pepitas de chocolate Hacendado Choco Buns,Paquete,1.55,10,0.25,kg,False
66,Ensaimadas Hacendado,Paquete,1.80,10,0.35,kg,False
66,Pan de leche Hacendado,Paquete,1.80,10,0.48,kg,False
66,Bocaditos bañados al cacao Hacendado,Paquete,2.20,10,0.5,kg,False
66,Sobaos Hacendado,Paquete,1.90,10,0.48,kg,False
66,Crepes rellenos de chocolate Hacendado,Paquete,1.45,10,0.192,kg,False
66,Palmeritas Hacendado,Paquete,1.35,10,0.27,kg,False
66,Gofres clásicos Hacendado,Paquete,1.35,10,0.22,kg,False
66,Gofres con chocolate Hacendado,Paquete,1.55,10,0.28,kg,False
66,Napolitanas con relleno de cacao Hacendado,Paquete,1.80,10,0.37,kg,False
66,Rosegones pasta de almendras Hacendado,Paquete,1.85,10,0.25,kg,False
66,Bizcochos Hacendado,Paquete,1.80,10,0.3,kg,False
66,Bizcochos de huevo Hacendado,Pack-4,1.85,10,0.4,kg,False
66,Napolitanas con relleno sabor crema Hacendado,Paquete,1.80,10,0.37,kg,False
66,Tortas de aceite Inés Rosales,Paquete,2.20,10,0.18,kg,False
66,Tortas de aceite Inés Rosales sin azúcar,Paquete,2.75,10,0.15,kg,False
66,Bizcocho de chocolate sin gluten Hacendado,Paquete,2.25,10,0.2,kg,False
66,Magdalenas sin gluten Hacendado,Paquete,2.65,10,0.21,kg,False
66,Magdalenas integrales 0% azúcares añadidos Hacendado,Paquete,2.15,10,0.28,kg,False
66,Pastas Lagartos con sabor a limón Hacendado,Paquete,1.85,10,0.5,kg,False
66,Dorayaki relleno de crema al cacao Hacendado,Paquete,1.60,10,0.18,kg,False
66,Magdalenas al cacao Hacendado,Paquete,2.00,10,0.35,kg,False
66,Mantecadas Hacendado,Paquete,2.30,10,0.52,kg,False
66,Mini magdalenas con pepitas de chocolate con leche Hacendado,Paquete,1.90,10,0.27,kg,False
66,Palmera con cacao Hacendado,,0.48,10,0.095,kg,False
66,Espiral al cacao Hacendado,,0.32,10,0.064,kg,False
66,Bizcocho con baño de cacao Hacendado,,0.34,10,0.068,kg,False
66,Rosquillas al cacao Hacendado,,0.19,10,0.037,kg,False
66,Hojaldre cabello de Ángel Hacendado,,0.50,10,0.1,kg,False
66,Palmera crema de avellana Hacendado,,0.53,10,0.105,kg,False
66,Caña de cacao Hacendado,,0.50,10,0.1,kg,False
66,Rollo con sabor nata Hacendado,,0.21,10,0.042,kg,False
66,Rollo con sabor avellana Hacendado,,0.21,10,0.042,kg,False
69,Harina de trigo Hacendado,Paquete,0.70,0,1.0,kg,False
69,Harina de trigo grande Hacendado,Paquete,3.00,0,5.0,kg,False
69,Harina de fuerza Hacendado,Paquete,0.91,0,1.0,kg,False
69,Preparado para bizcochos con levadura incorporada Hacendado,Paquete,1.05,10,1.0,kg,False
69,Harina de maíz blanco precocida Hacendado,Paquete,1.68,0,1.0,kg,False
69,Harina fina de maíz Hacendado,Paquete,1.30,10,0.4,kg,False
69,Harina integral de trigo Hacendado,Paquete,0.91,0,1.0,kg,False
69,Preparado para pizzas Hacendado,Paquete,1.45,10,1.0,kg,False
69,Harina de espelta Hacendado 100% integral,Paquete,1.39,0,1.0,kg,False
69,Harina semolosa de trigo Hacendado especial para fritos,Paquete,1.20,10,1.0,kg,False
69,Harina de arroz Hacendado,Paquete,1.25,0,0.5,kg,False
69,Preparado panificación y repostería Hacendado,Paquete,3.00,10,1.0,kg,False
69,Harina de garbanzo Hacendado,Paquete,2.00,10,0.5,kg,False
69,Levadura fresca Levital,Paquete,0.45,10,0.05,kg,False
69,Chocolate negro fundir Hacendado,Tableta,1.45,10,0.2,kg,False
69,Impulsor gasificante en polvo Royal uso alimentario,Caja,2.25,10,0.08,kg,False
69,Impulsor gasificante Hacendado para uso alimentario,Caja,0.70,10,0.09,kg,False
69,Gasificante repostería casera Hacendado,Caja,0.70,10,0.044,kg,False
69,Gelatina neutra en láminas Hacendado,Paquete,1.00,10,0.02,kg,False
69,Preparado en polvo cuajada azucarada Royal sabor lácteo,Caja,1.45,10,0.048,kg,False
69,Preparado en polvo flan Royal,Caja,1.80,10,0.186,kg,False
69,Gotas de chocolate negro para fundir Hacendado,Paquete,2.00,10,0.25,kg,False
69,Preparado en polvo flan Hacendado,Caja,1.40,10,0.19,kg,False
69,Chocolate blanco fundir Hacendado,Tableta,1.60,10,0.2,kg,False
69,Preparado en polvo flanes y natillas Maizena Potax,Caja,1.50,10,0.192,kg,False
69,Aroma de vainilla Hacendado,Bote,2.00,10,0.15,l,False
69,Preparado en polvo natillas Hacendado,Caja,1.40,10,0.089,kg,False
69,Preparado en polvo gelatina piña Hacendado,Caja,1.50,10,0.17,kg,False
69,Preparado en polvo para crepes Hacendado,Bote,2.00,10,0.2,kg,False
69,Preparado en polvo gelatina fresa Hacendado,Caja,1.50,10,0.17,kg,False
69,Preparado en polvo gelatina fresa Hacendado 0% azúcar,Caja,2.00,10,0.026,kg,False
69,Preparado en polvo gelatina arándano Hacendado 0% azúcar,Caja,2.00,10,0.031,kg,False
69,Aroma agua de azahar Hacendado,Bote,2.00,10,0.15,l,False
69,Chocolate negro 70% cacao fundir Hacendado 0% azúcares añadidos,Tableta,2.25,10,0.2,kg,False
69,Chocolate con leche fundir Hacendado,Tableta,1.60,10,0.2,kg,False
69,Levadura de panadería Hacendado,Paquete,1.50,10,0.07,kg,False
69,Preparado en polvo crema pastelera Hacendado,Caja,3.20,10,0.174,kg,False
69,Masa fresca hojaldre Hacendado,Pack-2,2.50,10,0.52,kg,False
69,Masa para empanadillas y postres Buitoni,Paquete,1.10,10,0.16,kg,False
69,Masa fresca Hacendado hojaldre con mantequilla,Pack-2,2.80,10,0.52,kg,False
69,Masa fresca quebrada brisa Hacendado,Pack-2,2.60,10,0.46,kg,False
69,Masa fresca empanada Hacendado,Pack-2,2.60,10,0.46,kg,False
69,Masa de hojaldre sin gluten Hacendado,Paquete,2.80,10,0.28,kg,False
69,Masa filo Bella,Paquete,2.00,10,0.25,kg,False
59,3 Barras de pan,,1.15,0,0.75,kg,False
59,Barra de pan,,0.48,0,0.25,kg,False
59,3 Barras de pan aceite de oliva,,1.45,10,0.6,kg,False
59,Barra pan de aceite de oliva,,0.50,10,0.2,kg,False
59,Baguette,,0.55,0,0.25,kg,False
59,Barra de pan campesina masa madre,,0.70,0,0.25,kg,False
59,2 Baguettes para hornear,Paquete,1.10,10,0.3,kg,False
59,Baguette sin gluten,Paquete,1.95,0,0.175,kg,False
59,Barra pan de agua,,0.90,0,0.24,kg,False
59,Pan de trigo espelta 100%,,1.50,0,0.29,kg,False
59,"Pan de nueces 8,5%",,1.80,10,0.35,kg,False
59,Pan campeón del mundo,,2.10,10,0.75,kg,False
59,Pan integral trigo 100%,,1.63,0,0.35,kg,False
59,Hogaza de centeno 50%,,1.80,10,0.5,kg,False
59,Barra pan de pueblo,,1.50,0,0.8,kg,False
59,Barra de pan espiga,,1.00,0,0.4,kg,False
59,5 Bocadillos,Pack-5,1.15,0,0.7,kg,False
59,Panecillo de queso 18%,,0.45,10,0.085,kg,False
59,Chapata de cristal,,0.35,10,0.071,kg,False
59,Pan mini semillas,,0.35,10,0.09,kg,False
59,5 Barras de pan 51% integral,Pack-5,1.30,0,0.625,kg,False
59,Panecillo harina integral 50% de trigo sin sal añadida,,0.35,10,0.08,kg,False
59,6 Panes de leche 3%,Pack-6,1.60,10,0.48,kg,False
59,Pulguita,,0.17,0,0.04,kg,False
59,Panecillo de trigo integral 30%,,0.35,0,0.07,kg,False
59,6 Panes de centeno 51%,Pack-6,1.55,10,0.47,kg,False
59,11 Panecillos,,1.10,0,0.0495,kg,False
59,Pan Viena,,0.30,10,0.08,kg,False
59,Pan Bretzel,,0.90,10,0.095,kg,False
59,6 Panecillos integrales 100%,,1.05,10,0.27,kg,False
59,4 Panes de cristal redondos cortados,Pack-4,2.15,10,0.24,kg,False
59,Panecillo sin sal añadida,,0.40,0,0.085,kg,False
59,Pan campeón del mundo rebanado,,2.10,10,0.75,kg,False
59,Pan integral trigo 100% rebanado,,1.63,0,0.35,kg,False
59,Pan de trigo espelta 100% rebanado,,1.50,0,0.29,kg,False
59,"Pan de nueces 8,5% rebanado",,1.80,10,0.35,kg,False
59,3 Barras de pan rebanadas,,1.15,0,0.75,kg,False
59,Barra de pan rebanada,,0.48,0,0.25,kg,False
59,3 Barras de pan aceite de oliva rebanadas,,1.45,10,0.6,kg,False
59,Barra pan de aceite de oliva rebanada,,0.50,10,0.2,kg,False
59,Barra de pan campesina masa madre rebanada,,0.70,0,0.25,kg,False
59,Barra pan de agua rebanada,,0.90,0,0.24,kg,False
59,Hogaza de centeno 50% rebanado,,1.80,10,0.5,kg,False
59,Barra pan de pueblo rebanada,,1.50,0,0.8,kg,False
59,Barra de pan espiga rebanado,,1.00,0,0.4,kg,False
60,Pan de molde blanco sin corteza Hacendado,Paquete,1.25,10,0.45,kg,False
60,Pan de molde blanco familiar Hacendado,Paquete,1.25,10,0.82,kg,False
60,Pan de molde blanco Hacendado,Paquete,0.85,10,0.46,kg,False
60,Pan de molde 100% integral familiar Hacendado,Paquete,1.25,10,0.82,kg,False
60,Pan de molde 100% integral Hacendado,Paquete,0.95,10,0.46,kg,False
60,Pan de molde 100% integral sin corteza Hacendado 0% azúcares añadidos,Paquete,1.35,10,0.45,kg,False
60,Pan de molde blanco natural rústico Hacendado 0% azúcares añadidos,Paquete,1.60,10,0.55,kg,False
60,Pan de molde 100% integral Hacendado 0% azúcares añadidos,Paquete,1.25,10,0.46,kg,False
60,Pan de molde blanco rebanada gruesa Hacendado,Paquete,1.80,10,0.82,kg,False
60,Pan de molde cereales sin gluten Hacendado,Paquete,2.95,10,0.47,kg,False
60,Pan de molde sin gluten blanco Hacendado,Paquete,2.90,10,0.5,kg,False
60,Pan redondo 5 semillas,Paquete,1.75,10,0.5,kg,False
60,Barra de pan tradicional,Paquete,1.35,10,0.7,kg,False
60,Barra de pan multifibras,Paquete,1.40,10,0.6,kg,False
60,Pan de molde espelta 100% integral Hacendado,Paquete,1.40,10,0.4,kg,False
60,Pan de molde con 35% avena Hacendado 0% azúcares añadidos con harina 100% integral,Paquete,1.55,10,0.46,kg,False
60,Pan de molde semillas y pipas de calabaza Hacendado,Paquete,1.75,10,0.58,kg,False
60,Pan de molde con 55% centeno Hacendado,Paquete,1.55,10,0.72,kg,False
60,Pan de molde 12 cereales y semillas Hacendado,Paquete,1.70,10,0.68,kg,False
60,Hogaza sin gluten,Paquete,2.94,0,0.3,kg,False
60,Pan Brioche Hacendado,Paquete,2.35,10,0.4,kg,False
60,Pan Bagel Hacendado,Paquete,1.50,10,0.3,kg,False
60,Pan redondo sin gluten Hacendado,Paquete,1.85,0,0.16,kg,False
60,Tortillas de trigo Hacendado,Paquete,1.30,10,0.36,kg,False
60,Pan hot dog Hacendado,Paquete,0.95,10,0.33,kg,False
60,Pan maxi hamburguesa Hacendado,Paquete,0.90,10,0.3,kg,False
60,Tortillas de trigo integrales Hacendado,Paquete,1.75,10,0.36,kg,False
60,Pan de hamburguesa Brioche Hacendado,Paquete,1.05,10,0.15,kg,False
60,Maxi tortillas de trigo Hacendado,Paquete,1.60,10,0.36,kg,False
60,Pan de Pita Original precocido,Pack-2,1.65,10,0.4,kg,False
60,Pan de hamburguesa Hacendado,Paquete,1.00,10,0.22,kg,False
60,Mini tortillas de trigo Hacendado,Paquete,1.75,10,0.3,kg,False
